"[[0.80953054 0.80953054 0.80953054 0.80953054 0.80953054 0.96215035
  0.858665   1.         0.84055355 0.99167017 0.78492163 0.97227503
  0.88700481 0.96987871 0.85301527 0.98279209 0.82013245]
 [0.63619026 0.63619026 0.63619026 0.63619026 0.63619026 0.61845439
  0.70456845 0.61732705 0.73534977 0.59667294 0.71852277 0.66390657
  0.70539786 0.68332587 0.67009974 0.70928294 0.65802688]
 [0.99942972 0.99942972 0.99942972 0.99942972 0.99942972 0.87826858
  0.89445938 0.70438126 0.71890659 0.54381338 0.57513612 0.53655895
  0.54841668 0.2677689  0.28881238 0.01430947 0.01617969]]","[[0.13311645 0.13311645 0.13311645 0.13311645 0.13311645 0.02488468
  0.03148722 0.00736226 0.02441497 0.05337083 0.08493116 0.01331013
  0.02234993 0.03088785 0.02320987 0.         0.00530341]
 [0.79044413 0.79044413 0.79044413 0.79044413 0.79044413 0.85323228
  0.73955842 0.8709445  0.72203304 0.86369642 0.711126   0.82989981
  0.75826777 0.82966095 0.75367251 0.84159004 0.75493136]
 [0.97990832 0.97990832 0.97990832 0.97990832 0.97990832 0.85420594
  0.8486665  0.6738526  0.66655712 0.5483086  0.51505223 0.53018071
  0.53057814 0.26538974 0.27023405 0.05674522 0.08189428]]","[[0.36148532 0.36148532 0.36148532 0.36148532 0.36148532 0.4409564
  0.26844371 0.4405939  0.15188923 0.38560326 0.2637782  0.38774789
  0.28197654 0.42842129 0.29435424 0.45312621 0.29890672]
 [0.91524032 0.91524032 0.91524032 0.91524032 0.91524032 0.98175062
  0.96622435 0.91182383 0.91205905 0.85117427 0.86150354 0.98127197
  0.96545101 0.97557439 0.98057935 1.         0.99186047]
 [1.         1.         1.         1.         1.         0.88804681
  0.9037637  0.7609706  0.82516378 0.85187559 0.90354838 0.53826264
  0.54601745 0.27718458 0.27652645 0.01925799 0.01028609]]","[[0.69419058 0.69419058 0.69419058 0.69419058 0.69419058 0.7723068
  0.82186208 0.78492849 0.85829488 0.76438757 0.82510345 0.7661959
  0.80189307 0.7947325  0.80635765 0.82302043 0.81839896]
 [0.16461533 0.16461533 0.16461533 0.16461533 0.16461533 0.0479441
  0.14505791 0.02004336 0.15713334 0.         0.16828691 0.05044342
  0.10551998 0.06662057 0.12439863 0.0595443  0.17197154]
 [0.91609366 0.91609366 0.91609366 0.91609366 0.91609366 0.82739334
  0.84142672 0.64516781 0.67029082 0.48606766 0.5128024  0.46241696
  0.47645263 0.22244596 0.24747974 0.         0.0306913 ]]"
"[[0.75077295 0.75077295 0.75077295 0.75077295 0.75077295 0.90404619
  0.82776078 0.93438177 0.81111584 0.94373866 0.77973175 0.93587297
  0.8440713  0.9535171  0.83446582 1.         0.8356773 ]
 [0.64202807 0.64202807 0.64202807 0.64202807 0.64202807 0.6135542
  0.69112527 0.60563131 0.70892385 0.58635695 0.7179858  0.62779922
  0.6836525  0.65356129 0.64969339 0.7214528  0.63192338]
 [0.97831397 0.97831397 0.97831397 0.97831397 0.97831397 0.88091484
  0.89170343 0.70291461 0.69976573 0.55684459 0.54381047 0.52668521
  0.54075748 0.27219897 0.27230505 0.05740602 0.03264911]]","[[0.11793038 0.11793038 0.11793038 0.11793038 0.11793038 0.03116656
  0.02323877 0.         0.03672303 0.07524852 0.09374316 0.01624736
  0.01989601 0.02839062 0.02493573 0.00126381 0.0051915 ]
 [0.80575464 0.80575464 0.80575464 0.80575464 0.80575464 0.86268863
  0.76493013 0.88510695 0.75303909 0.87554611 0.74463004 0.84958611
  0.77816856 0.84804878 0.7770459  0.85859699 0.77986487]
 [0.96292658 0.96292658 0.96292658 0.96292658 0.96292658 0.84802841
  0.83760445 0.66740879 0.66147181 0.52522132 0.54032755 0.52684671
  0.52515136 0.27252103 0.27355586 0.05681518 0.08047612]]","[[0.3658522  0.3658522  0.3658522  0.3658522  0.3658522  0.44509386
  0.26912546 0.44605972 0.13645671 0.39977636 0.29023215 0.40858564
  0.28919445 0.43877257 0.29814257 0.46889564 0.31219797]
 [0.92283564 0.92283564 0.92283564 0.92283564 0.92283564 0.97428856
  0.98300676 0.91872326 0.9249658  0.86507353 0.87390617 0.98096776
  0.97220941 0.9804196  0.98260711 1.         0.99379276]
 [1.         1.         1.         1.         1.         0.87324572
  0.90971615 0.74794089 0.86369321 0.84550148 0.91814779 0.53401132
  0.54684784 0.27817512 0.27708222 0.02094148 0.02701367]]","[[0.71296793 0.71296793 0.71296793 0.71296793 0.71296793 0.82510467
  0.81234327 0.79656087 0.81180215 0.77442702 0.79224724 0.90051712
  0.83535462 0.980989   0.84337831 0.85284808 0.84868017]
 [0.24361216 0.24361216 0.24361216 0.24361216 0.24361216 0.11627985
  0.26031288 0.11861699 0.29820236 0.11195628 0.30718133 0.03811329
  0.18905809 0.         0.19058552 0.14902541 0.23909057]
 [0.90886916 0.90886916 0.90886916 0.90886916 0.90886916 0.82045707
  0.84167453 0.63763052 0.67510928 0.49880726 0.54018248 0.41182166
  0.47023472 0.12187605 0.24115248 0.         0.03440681]]"
"[[0.76040384 0.76040384 0.76040384 0.76040384 0.76040384 0.92254972
  0.84090441 0.98749879 0.82770655 0.91991349 0.75808468 0.95546807
  0.87098311 0.92986193 0.89046841 1.         0.93988668]
 [0.21639308 0.21639308 0.21639308 0.21639308 0.21639308 0.09921887
  0.29180296 0.064557   0.32250188 0.         0.27562274 0.12068247
  0.22531864 0.06733229 0.21337469 0.15919501 0.21299255]
 [0.99416501 0.99416501 0.99416501 0.99416501 0.99416501 0.89138542
  0.87574175 0.72415224 0.69111683 0.58006603 0.56786857 0.53945364
  0.5243918  0.27507553 0.25685403 0.06375    0.00953121]]","[[0.14330514 0.14330514 0.14330514 0.14330514 0.14330514 0.03404947
  0.03161219 0.         0.04462743 0.08225976 0.09982614 0.02719753
  0.01175592 0.04482056 0.01850759 0.0081271  0.00289859]
 [0.59782871 0.59782871 0.59782871 0.59782871 0.59782871 0.70315264
  0.49526473 0.74813803 0.45588776 0.72765794 0.45064421 0.66493653
  0.5270738  0.66251583 0.52161262 0.69436853 0.52893966]
 [0.96682705 0.96682705 0.96682705 0.96682705 0.96682705 0.85167935
  0.84189215 0.66631971 0.66258634 0.52151926 0.53141265 0.52111192
  0.50974022 0.25185783 0.24928804 0.03988565 0.06933725]]","[[0.42256179 0.42256179 0.42256179 0.42256179 0.42256179 0.50385427
  0.3165215  0.5090688  0.19855563 0.4410415  0.31094827 0.46423007
  0.3276843  0.49454374 0.33253442 0.53170755 0.34123371]
 [0.83849725 0.83849725 0.83849725 0.83849725 0.83849725 0.96056384
  0.93131852 0.82653201 0.83570851 0.7135738  0.73700816 0.95636472
  0.94477559 0.95084887 0.95710074 1.         0.9846128 ]
 [1.         1.         1.         1.         1.         0.88642309
  0.90275526 0.74443864 0.86207269 0.8483075  0.90019461 0.52997705
  0.54163785 0.27240508 0.26397261 0.00461462 0.        ]]",
"[[0.77972156 0.77972156 0.77972156 0.77972156 0.77972156 0.86275944
  0.90351981 0.83183371 0.91688861 0.80633126 0.81611566 0.87885406
  0.90785289 0.8731839  0.93583172 0.90766002 1.        ]
 [0.2098183  0.2098183  0.2098183  0.2098183  0.2098183  0.06873419
  0.26804163 0.01143435 0.31592369 0.         0.31220695 0.1001775
  0.23683507 0.07054999 0.24185049 0.04687199 0.25510469]
 [1.         1.         1.         1.         1.         0.87897222
  0.87542405 0.69832034 0.69574104 0.54489153 0.55044193 0.5200736
  0.52751147 0.25169412 0.2586305  0.00464103 0.        ]]","[[0.16181714 0.16181714 0.16181714 0.16181714 0.16181714 0.04337758
  0.06499269 0.         0.05030294 0.09617846 0.09560586 0.03720106
  0.04017598 0.04936269 0.02969338 0.01377445 0.01831639]
 [0.63542533 0.63542533 0.63542533 0.63542533 0.63542533 0.72877468
  0.53050978 0.76724404 0.50931123 0.75805234 0.48676871 0.697963
  0.56856367 0.70157395 0.56260891 0.72394365 0.56599888]
 [0.97154437 0.97154437 0.97154437 0.97154437 0.97154437 0.84753252
  0.84309964 0.66512262 0.65777271 0.52410358 0.53558965 0.52635134
  0.51944754 0.25587516 0.24779597 0.04137257 0.06948927]]","[[0.45843804 0.45843804 0.45843804 0.45843804 0.45843804 0.54368097
  0.34441727 0.54092091 0.2221006  0.48243882 0.34024934 0.50150086
  0.36468507 0.539295   0.36540807 0.55812709 0.37659921]
 [0.85607855 0.85607855 0.85607855 0.85607855 0.85607855 0.97729701
  0.94452438 0.83925115 0.85551059 0.74728624 0.76220179 0.97126915
  0.9529616  0.95555415 0.96997941 1.         0.99657669]
 [0.99469735 0.99469735 0.99469735 0.99469735 0.99469735 0.8838584
  0.90261622 0.75409318 0.86008135 0.84385768 0.89781174 0.52277988
  0.54133212 0.27458807 0.26320899 0.00314982 0.01100736]]",
"[[0.68811669 0.68811669 0.68811669 0.68811669 0.68811669 0.71954113
  0.82658861 0.70596795 0.88305895 0.65536758 0.84303745 0.75717537
  0.83202559 0.78356412 0.83049247 0.83534533 0.88607342]
 [0.43737997 0.43737997 0.43737997 0.43737997 0.43737997 0.33348148
  0.44693511 0.30480724 0.47006524 0.31653422 0.50821045 0.36972602
  0.44392574 0.36754793 0.46246708 0.36597165 0.46039694]
 [1.         1.         1.         1.         1.         0.86680204
  0.88215082 0.69744647 0.70402011 0.54615979 0.55292468 0.50787782
  0.52002044 0.25042263 0.25743468 0.         0.00905794]]","[[0.14846928 0.14846928 0.14846928 0.14846928 0.14846928 0.0359183
  0.03429447 0.         0.03961401 0.08203717 0.09702886 0.03106877
  0.01369637 0.04105567 0.02025579 0.01049969 0.01236488]
 [0.73883956 0.73883956 0.73883956 0.73883956 0.73883956 0.81897665
  0.689863   0.85019405 0.67519617 0.83564319 0.66508013 0.79127869
  0.70635425 0.79933948 0.70788209 0.8156775  0.70984784]
 [0.96423186 0.96423186 0.96423186 0.96423186 0.96423186 0.84188021
  0.83248981 0.6596797  0.65362027 0.51480453 0.52637287 0.51192731
  0.50574095 0.25209714 0.24257906 0.03656568 0.06387729]]","[[0.42131336 0.42131336 0.42131336 0.42131336 0.42131336 0.48975374
  0.31588223 0.49947361 0.2022081  0.43925515 0.30966452 0.45978646
  0.31687543 0.4889671  0.32855941 0.51730995 0.34437993]
 [0.90293837 0.90293837 0.90293837 0.90293837 0.90293837 0.97747139
  0.96027685 0.89004679 0.89502639 0.83251136 0.84193946 0.98042506
  0.97215009 0.96167274 0.97700097 1.         0.99380637]
 [0.98613165 0.98613165 0.98613165 0.98613165 0.98613165 0.87100475
  0.89558477 0.7385179  0.85228123 0.84366972 0.88908869 0.52011451
  0.52750589 0.27273125 0.25942613 0.00841584 0.00322124]]","[[0.82161016 0.82161016 0.82161016 0.82161016 0.82161016 0.78395126
  0.9456311  0.72236091 1.         0.67468385 0.98368027 0.79653419
  0.91781521 0.79985976 0.8973841  0.79484581 0.85166733]
 [0.07105308 0.07105308 0.07105308 0.07105308 0.07105308 0.00458882
  0.05670961 0.03922459 0.03802333 0.04513602 0.04949394 0.01006426
  0.02250375 0.         0.03147232 0.08280067 0.15146702]
 [0.91391478 0.91391478 0.91391478 0.91391478 0.91391478 0.84237737
  0.82406923 0.69283422 0.64511257 0.54261935 0.48386114 0.5043589
  0.49164384 0.26588182 0.26470857 0.18891772 0.20547171]]"
"[[0.77927925 0.77927925 0.77927925 0.77927925 0.77927925 0.75511365
  0.95499868 0.75066905 1.         0.70177393 0.96441862 0.83895312
  0.94943101 0.88050232 0.92891771 0.90476971 0.99152104]
 [0.21470119 0.21470119 0.21470119 0.21470119 0.21470119 0.0612398
  0.16536071 0.02299225 0.18308085 0.0521     0.2381921  0.0893833
  0.15607648 0.         0.16675541 0.10117325 0.18805908]
 [1.         1.         1.         1.         1.         0.86783996
  0.89579297 0.69704149 0.72458563 0.54353602 0.57887368 0.51643052
  0.53972894 0.29739074 0.32072669 0.0477602  0.07989618]]","[[0.15488964 0.15488964 0.15488964 0.15488964 0.15488964 0.02276439
  0.04090208 0.         0.05315121 0.07485549 0.13526516 0.01974926
  0.04319246 0.04349346 0.03871137 0.01363961 0.02008685]
 [0.6443318  0.6443318  0.6443318  0.6443318  0.6443318  0.75634602
  0.56811392 0.78681019 0.54310191 0.77888412 0.55664371 0.72074039
  0.60398875 0.72733381 0.59428276 0.7466082  0.60210142]
 [0.97218376 0.97218376 0.97218376 0.97218376 0.97218376 0.85142981
  0.83835985 0.66930167 0.64746164 0.54892239 0.52104924 0.524639
  0.52413477 0.2656177  0.27459906 0.04908094 0.07387284]]","[[0.46886799 0.46886799 0.46886799 0.46886799 0.46886799 0.54884228
  0.33456833 0.5531596  0.22643724 0.47899495 0.33498588 0.51272415
  0.36031348 0.55498336 0.37055793 0.57967983 0.38207057]
 [0.87314837 0.87314837 0.87314837 0.87314837 0.87314837 0.97974368
  0.97489067 0.86090026 0.87362152 0.75995588 0.7828702  0.98057152
  0.95907546 0.9624863  0.98220893 1.         0.99767992]
 [0.99015375 0.99015375 0.99015375 0.99015375 0.99015375 0.87722519
  0.9068153  0.7430072  0.8564569  0.84444579 0.89729236 0.53110537
  0.54062738 0.27653587 0.27587785 0.00698551 0.02141525]]","[[0.16598128 0.16598128 0.16598128 0.16598128 0.16598128 0.04399731
  0.03624221 0.01165773 0.05687036 0.10100842 0.109911   0.05222389
  0.00894775 0.05739963 0.04273468 0.02248585 0.00682392]
 [0.6736044  0.6736044  0.6736044  0.6736044  0.6736044  0.75355856
  0.57436368 0.78910695 0.53869739 0.77831768 0.55908175 0.72849048
  0.60644765 0.72139285 0.59472578 0.73458277 0.58464123]
 [0.96825007 0.96825007 0.96825007 0.96825007 0.96825007 0.85009107
  0.83467049 0.66517472 0.66958117 0.52490771 0.52732841 0.51844613
  0.51970799 0.26253736 0.26023472 0.01764969 0.        ]]"
"[[0.59133326 0.59133326 0.59133326 0.59133326 0.59133326 0.62649005
  0.69440344 0.70483978 0.94306235 0.67378261 0.93212988 0.7827392
  0.89062071 0.80757461 0.89119484 0.82767784 1.        ]
 [0.09192972 0.09192972 0.09192972 0.09192972 0.09192972 0.
  0.04998947 0.02295202 0.11470361 0.01663596 0.18475111 0.06321504
  0.10696783 0.05349628 0.08680668 0.05596634 0.1108213 ]
 [1.         1.         1.         1.         1.         0.87038623
  0.91095994 0.68012715 0.71239676 0.53552774 0.56350083 0.51066692
  0.52390562 0.24623043 0.25525133 0.01455657 0.025038  ]]","[[0.15510033 0.15510033 0.15510033 0.15510033 0.15510033 0.03945633
  0.05027939 0.         0.04945323 0.08387904 0.15569682 0.02520776
  0.03509484 0.04806633 0.03899518 0.01650976 0.01280042]
 [0.64094625 0.64094625 0.64094625 0.64094625 0.64094625 0.72873307
  0.54333657 0.76549139 0.50495769 0.75998442 0.54146906 0.69490559
  0.56738588 0.69966427 0.56240141 0.71531153 0.5659062 ]
 [0.96395905 0.96395905 0.96395905 0.96395905 0.96395905 0.84212942
  0.82985573 0.65816201 0.64473051 0.51722614 0.52810067 0.51582232
  0.51016862 0.25059773 0.24822441 0.01314563 0.06418322]]","[[0.42480105 0.42480105 0.42480105 0.42480105 0.42480105 0.50039785
  0.31232972 0.4969827  0.20431912 0.45048614 0.31468548 0.46179098
  0.33697721 0.49997508 0.34204997 0.52098729 0.34072423]
 [0.85334933 0.85334933 0.85334933 0.85334933 0.85334933 0.96436829
  0.93666045 0.8426707  0.83993673 0.74351592 0.76414208 0.9521821
  0.94229115 0.94029438 0.96125099 1.         0.99082008]
 [0.98686107 0.98686107 0.98686107 0.98686107 0.98686107 0.87078503
  0.89136705 0.73417943 0.84321172 0.83848753 0.88614603 0.50950193
  0.5312527  0.26406191 0.25967586 0.00162189 0.        ]]",
"[[0.82241765 0.82241765 0.82241765 0.82241765 0.82241765 0.76859408
  0.96094102 0.74670417 1.         0.7119017  0.97065032 0.82544871
  0.94503461 0.81626655 0.95052287 0.79746242 0.95369868]
 [0.16217437 0.16217437 0.16217437 0.16217437 0.16217437 0.03869285
  0.10615903 0.         0.08232782 0.03513232 0.14720619 0.05909181
  0.07835766 0.04708284 0.08063042 0.01869349 0.06687014]
 [1.         1.         1.         1.         1.         0.87366017
  0.89103392 0.68347111 0.69822931 0.52674167 0.55052388 0.50726045
  0.5093644  0.24727981 0.24170997 0.01087803 0.00706048]]","[[0.14344652 0.14344652 0.14344652 0.14344652 0.14344652 0.03356773
  0.04427501 0.         0.04995681 0.07909301 0.12003331 0.02454321
  0.02115229 0.04545462 0.0320244  0.00904389 0.01366684]
 [0.63511537 0.63511537 0.63511537 0.63511537 0.63511537 0.72076552
  0.5200491  0.76618924 0.48583095 0.74523464 0.52065016 0.67984506
  0.55018805 0.68743888 0.5455433  0.71590238 0.55353988]
 [0.96778979 0.96778979 0.96778979 0.96778979 0.96778979 0.84705039
  0.83696633 0.66443292 0.6470638  0.5173409  0.53522054 0.5195548
  0.50329153 0.25616015 0.25173759 0.0353358  0.06338711]]","[[0.40674659 0.40674659 0.40674659 0.40674659 0.40674659 0.48203988
  0.30189016 0.47276762 0.18844014 0.43029863 0.29767989 0.44174947
  0.31458636 0.48507037 0.32674932 0.50200021 0.35375157]
 [0.85155012 0.85155012 0.85155012 0.85155012 0.85155012 0.96014258
  0.94360901 0.84095228 0.85507114 0.74862747 0.76274283 0.95073715
  0.9393578  0.95111957 0.97064979 1.         0.9870372 ]
 [0.99419839 0.99419839 0.99419839 0.99419839 0.99419839 0.874622
  0.89500116 0.73969498 0.85284433 0.85570392 0.89779705 0.51347778
  0.52854523 0.26360144 0.2634868  0.00849973 0.        ]]","[[0.69058178 0.69058178 0.69058178 0.69058178 0.69058178 0.66211291
  0.76201091 0.66013037 0.78228226 0.65430871 0.73951486 0.68110102
  0.75379419 0.67042761 0.76153832 0.68267411 0.76928408]
 [0.720713   0.720713   0.720713   0.720713   0.720713   0.79183228
  0.66409996 0.82046164 0.64364335 0.79561196 0.65350586 0.7706244
  0.68892283 0.75502912 0.68005282 0.76912112 0.6748891 ]
 [0.94332611 0.94332611 0.94332611 0.94332611 0.94332611 0.85088423
  0.85459093 0.74137672 0.73539883 0.64504916 0.64045418 0.62440471
  0.62449095 0.45306044 0.45812703 0.28541054 0.29286529]]"
"[[0.83707304 0.83707304 0.83707304 0.83707304 0.83707304 0.78504645
  0.9576825  0.73265157 0.993138   0.73409872 1.         0.81273319
  0.92504705 0.76561223 0.89087943 0.7561735  0.85999021]
 [0.45217183 0.45217183 0.45217183 0.45217183 0.45217183 0.37399945
  0.38460465 0.36351531 0.38194681 0.4071927  0.42946955 0.38839938
  0.38559833 0.40718896 0.36411518 0.38069032 0.3556634 ]
 [1.         1.         1.         1.         1.         0.87426625
  0.88014757 0.69140615 0.69009592 0.54940978 0.54571545 0.51490865
  0.50796096 0.26159404 0.248813   0.01546249 0.00494769]]","[[0.12874115 0.12874115 0.12874115 0.12874115 0.12874115 0.03183981
  0.04033908 0.         0.04506756 0.07571047 0.13856985 0.03478743
  0.03311188 0.04223216 0.04566829 0.01061597 0.0144518 ]
 [0.74961177 0.74961177 0.74961177 0.74961177 0.74961177 0.80878624
  0.66867846 0.8338871  0.64508696 0.82799613 0.65773835 0.77838757
  0.69573091 0.78515672 0.69029729 0.80255698 0.69178339]
 [0.96416326 0.96416326 0.96416326 0.96416326 0.96416326 0.84907951
  0.83316897 0.6591192  0.64620102 0.52112063 0.53203689 0.51049316
  0.51322589 0.24922324 0.24248008 0.04325818 0.06611753]]","[[3.58405499e-01 3.58405499e-01 3.58405499e-01 3.58405499e-01
  3.58405499e-01 4.31310334e-01 2.78720428e-01 4.42284025e-01
  1.74452095e-01 3.96890660e-01 2.68662122e-01 3.95281012e-01
  2.90424178e-01 4.31727659e-01 2.91026744e-01 4.56758364e-01
  2.98538034e-01]
 [8.95789568e-01 8.95789568e-01 8.95789568e-01 8.95789568e-01
  8.95789568e-01 9.74677374e-01 9.59936816e-01 8.83780997e-01
  8.98206455e-01 8.26982652e-01 8.34854465e-01 9.73918395e-01
  9.61022624e-01 9.59892565e-01 9.74063000e-01 1.00000000e+00
  9.91580508e-01]
 [9.90408972e-01 9.90408972e-01 9.90408972e-01 9.90408972e-01
  9.90408972e-01 8.76160651e-01 8.96125830e-01 7.55744255e-01
  8.46075103e-01 8.51853747e-01 8.92533292e-01 5.28096400e-01
  5.38098080e-01 2.64748447e-01 2.67941729e-01 8.93757879e-04
  0.00000000e+00]]","[[0.50365528 0.50365528 0.50365528 0.50365528 0.50365528 0.45059742
  0.60548558 0.42326514 0.647011   0.43131424 0.65610732 0.50503341
  0.59786277 0.53253019 0.57038842 0.55073557 0.59278287]
 [0.13523474 0.13523474 0.13523474 0.13523474 0.13523474 0.04830637
  0.08877809 0.01571228 0.09140788 0.05191477 0.10492181 0.03617084
  0.08918903 0.0117444  0.12353572 0.         0.11481758]
 [0.95080757 0.95080757 0.95080757 0.95080757 0.95080757 0.82652805
  0.83396502 0.63839832 0.67672719 0.53053647 0.53733732 0.47311488
  0.4987131  0.23112722 0.28653803 0.00293986 0.02106342]]"
"[[0.87661857 0.87661857 0.87661857 0.87661857 0.87661857 0.79125449
  0.95107208 0.7470365  0.97875627 0.74662621 1.         0.8251765
  0.92613836 0.85376457 0.87949035 0.86960913 0.83401164]
 [0.40160906 0.40160906 0.40160906 0.40160906 0.40160906 0.32880522
  0.28165026 0.30793003 0.26633259 0.3629007  0.31639839 0.32613413
  0.27702555 0.40534875 0.26698426 0.42912821 0.25315664]
 [0.9939743  0.9939743  0.9939743  0.9939743  0.9939743  0.87777846
  0.86511955 0.70919632 0.69231895 0.55184455 0.54597502 0.52420123
  0.5172043  0.27370119 0.25168172 0.01149266 0.00505013]]","[[0.12639452 0.12639452 0.12639452 0.12639452 0.12639452 0.032001
  0.04453496 0.         0.05703863 0.0720231  0.14155257 0.02452676
  0.03252298 0.037147   0.02916706 0.01115019 0.01783251]
 [0.70561805 0.70561805 0.70561805 0.70561805 0.70561805 0.78121959
  0.61432312 0.80882609 0.59772188 0.79270519 0.61815416 0.7443842
  0.63703488 0.75314385 0.63618947 0.77086785 0.64081303]
 [0.96281597 0.96281597 0.96281597 0.96281597 0.96281597 0.84608718
  0.83534261 0.66013742 0.6461878  0.51735372 0.56059175 0.5154202
  0.5057751  0.24949145 0.24639263 0.03935377 0.06278704]]","[[0.35623915 0.35623915 0.35623915 0.35623915 0.35623915 0.42246751
  0.25973739 0.42024365 0.17382526 0.37784968 0.25655703 0.39733689
  0.27641763 0.42299918 0.2876148  0.44717779 0.29381511]
 [0.87458599 0.87458599 0.87458599 0.87458599 0.87458599 0.96683128
  0.96013205 0.87433656 0.88855999 0.79027384 0.82194448 0.96130238
  0.95212168 0.94842791 0.96773074 1.         0.99230986]
 [1.         1.         1.         1.         1.         0.88920038
  0.89738529 0.73356313 0.83130486 0.84488837 0.88738096 0.51775359
  0.53560484 0.26506102 0.26164859 0.00565814 0.        ]]","[[0.4529356  0.4529356  0.4529356  0.4529356  0.4529356  0.35579242
  0.55245844 0.32112061 0.58940608 0.3393017  0.59330248 0.3835629
  0.4977698  0.39983816 0.48607906 0.39833442 0.47029672]
 [0.06138113 0.06138113 0.06138113 0.06138113 0.06138113 0.08419268
  0.01309251 0.10858075 0.         0.08993812 0.01478659 0.06298514
  0.03765906 0.05452362 0.0383995  0.06413335 0.04892   ]
 [0.94458529 0.94458529 0.94458529 0.94458529 0.94458529 0.83885131
  0.81540245 0.69641662 0.65764318 0.57011939 0.51419007 0.51097276
  0.48750044 0.28124487 0.24990533 0.05652379 0.01994219]]"
"[[0.12716629 0.12716629 0.12716629 0.12716629 0.12716629 0.02772446
  0.05756411 0.         0.11751552 0.07356318 0.22834857 0.03208947
  0.04352172 0.04243787 0.04297476 0.0263806  0.02379864]
 [0.70514198 0.70514198 0.70514198 0.70514198 0.70514198 0.7736936
  0.6107409  0.80520708 0.62962153 0.80131179 0.66680055 0.74930894
  0.63126335 0.75163838 0.63085167 0.75901385 0.62597355]
 [0.97256304 0.97256304 0.97256304 0.97256304 0.97256304 0.8536853
  0.84981097 0.66932985 0.68104231 0.541962   0.6544099  0.53220132
  0.53227528 0.26159455 0.27534303 0.01341169 0.07141128]]","[[0.91256704 0.91256704 0.91256704 0.91256704 0.91256704 0.81977956
  0.96894377 0.77967129 0.99282427 0.78723374 1.         0.8634521
  0.97324409 0.9028082  0.90882504 0.92916116 0.84750903]
 [0.45895467 0.45895467 0.45895467 0.45895467 0.45895467 0.39927497
  0.31648795 0.38673284 0.29861706 0.4244393  0.33572372 0.38165504
  0.32284487 0.42440768 0.28116009 0.43110676 0.22477049]
 [0.99496197 0.99496197 0.99496197 0.99496197 0.99496197 0.87383754
  0.87859548 0.68990957 0.67912716 0.5374376  0.54241037 0.51729748
  0.49463946 0.26401473 0.25340552 0.00449388 0.02674325]]","[[0.34116543 0.34116543 0.34116543 0.34116543 0.34116543 0.43073932
  0.27636955 0.42936608 0.18367052 0.37017676 0.22179905 0.40156591
  0.28131044 0.43042596 0.29340067 0.45277814 0.2985904 ]
 [0.87093297 0.87093297 0.87093297 0.87093297 0.87093297 0.95483906
  0.97368675 0.88296879 0.93040492 0.79727836 0.85998427 0.96977443
  0.9699366  0.95795212 0.97901018 0.9999512  1.        ]
 [1.         1.         1.         1.         1.         0.87965795
  0.90468145 0.73842644 0.78420107 0.82961683 0.88085448 0.53442276
  0.54692471 0.26746634 0.27241716 0.         0.00553765]]","[[0.39345213 0.39345213 0.39345213 0.39345213 0.39345213 0.33383686
  0.49827237 0.29494621 0.52963783 0.26371532 0.51202436 0.32887574
  0.45546603 0.29943561 0.47238467 0.37353061 0.48762376]
 [0.10910624 0.10910624 0.10910624 0.10910624 0.10910624 0.0691421
  0.0626759  0.09350581 0.07128494 0.11222351 0.12734941 0.05596558
  0.03384258 0.07251401 0.02168541 0.05227753 0.        ]
 [0.95169222 0.95169222 0.95169222 0.95169222 0.95169222 0.84819208
  0.8316646  0.69713374 0.66136525 0.56448506 0.52081412 0.49910196
  0.48390831 0.28103288 0.22394509 0.0498316  0.01567961]]"
